,State,Maths %,Science %
91719,MP,33.33,58.18
92401,MP,33.33,58.18
88186,MP,33.33,58.18
92440,MP,33.33,58.18
88558,MP,33.33,58.18
91396,MP,33.33,58.18
91489,MP,33.33,58.18
90119,MP,33.33,58.82
88765,MP,33.33,58.18
91255,MP,33.33,58.18
92974,MP,33.33,58.18
90072,MP,33.33,60.32
92157,MP,33.33,58.18
89339,MP,33.33,58.18
91383,MP,33.33,58.18
89224,MP,33.33,58.18
91005,MP,33.33,58.18
90468,MP,33.33,58.18
88580,MP,33.33,61.82
88588,MP,33.33,58.18
91186,MP,33.33,58.18
91467,MP,33.33,58.18
88019,MP,33.33,58.18
90526,MP,33.33,58.18
91167,MP,33.33,58.18
90025,MP,33.33,58.18
92502,MP,33.37,38.18
91232,MP,33.42,38.18
91064,MP,33.48,38.18
90732,MP,33.54,38.18
92749,MP,33.6,38.18
87825,MP,33.65,38.18
91119,MP,33.71,38.18
88738,MP,33.77,38.18
92063,MP,33.82,38.18
88174,MP,33.88,38.18
89612,MP,33.9,57.33
92130,MP,33.9,54.33
88136,MP,33.9,55.83
89019,MP,33.9,52.83
92685,MP,33.9,49.84
89113,MP,33.9,51.34
92850,MP,33.9,46.84
89061,MP,33.9,48.34
91764,MP,33.9,36.36
92460,MP,33.9,43.85
91549,MP,33.9,45.35
89982,MP,33.9,42.35
89495,MP,33.9,40.85
92260,MP,33.9,39.36
88407,MP,33.9,37.86
92274,MP,33.94,38.18
90051,MP,34.0,38.18
90043,MP,34.05,38.18
88081,MP,34.11,38.18
92863,MP,34.17,38.18
93174,MP,34.22,38.18
92482,MP,34.28,38.18
91254,MP,34.34,38.18
90849,MP,34.4,38.18
90955,MP,34.45,38.18
92472,MP,34.51,38.18
89343,MP,34.57,38.18
92030,MP,34.62,38.18
92204,MP,34.68,38.18
92433,MP,34.74,38.18
92795,MP,34.8,37.5
89753,MP,34.85,37.5
90299,MP,34.91,37.5
89013,MP,34.97,37.5
90674,MP,35.0,36.52
92125,MP,35.0,36.68
89639,MP,35.0,36.85
91948,MP,35.0,37.01
92906,MP,35.0,37.17
88739,MP,35.0,37.33
91993,MP,35.0,37.5
91572,MP,35.0,41.31
88347,MP,35.0,37.66
92055,MP,35.0,37.82
88566,MP,35.0,37.98
91085,MP,35.0,38.15
91690,MP,35.0,38.31
89149,MP,35.0,38.47
91061,MP,35.0,38.63
89336,MP,35.0,38.8
91617,MP,35.0,41.19
91248,MP,35.0,38.96
91537,MP,35.0,39.12
92767,MP,35.0,39.28
92770,MP,35.0,39.45
88131,MP,35.0,39.61
90033,MP,35.0,39.77
90374,MP,35.0,39.93
92232,MP,35.0,40.1
91753,MP,35.0,41.07
88741,MP,35.0,40.26
89178,MP,35.0,40.42
90037,MP,35.0,40.58
93175,MP,35.0,40.75
90314,MP,35.0,40.91
89009,MP,35.02,37.5
91483,MP,35.08,37.5
89140,MP,35.14,37.5
87612,MP,35.2,37.5
93121,MP,35.25,37.5
89444,MP,35.31,37.5
88419,MP,35.37,37.5
88345,MP,35.42,37.5
91633,MP,35.48,37.5
89309,MP,35.54,37.5
89894,MP,35.59,41.42
92077,MP,35.59,41.54
88585,MP,35.59,41.66
91256,MP,35.59,41.78
92162,MP,35.59,41.9
90188,MP,35.59,42.01
92841,MP,35.59,42.13
91357,MP,35.59,42.25
91062,MP,35.59,42.37
92073,MP,35.59,42.49
89387,MP,35.59,42.6
89394,MP,35.59,42.72
92090,MP,35.59,42.84
88395,MP,35.59,42.96
91876,MP,35.59,43.08
89489,MP,35.59,43.19
91880,MP,35.59,43.31
88325,MP,35.59,43.43
90045,MP,35.59,43.55
91468,MP,35.59,43.66
90644,MP,35.59,43.78
92526,MP,35.59,43.9
91443,MP,35.6,37.5
89448,MP,35.65,37.5
92400,MP,35.71,36.36
91737,MP,35.77,36.36
88398,MP,35.82,36.36
88683,MP,35.88,36.36
88687,MP,35.94,36.36
91228,MP,36.0,36.36
92587,MP,36.05,36.36
89109,MP,36.11,36.36
87838,MP,36.17,36.36
91811,MP,36.22,36.36
89407,MP,36.28,36.36
89353,MP,36.34,36.36
92831,MP,36.4,36.36
92804,MP,36.45,36.36
92181,MP,36.51,36.36
90859,MP,36.57,36.36
93004,MP,36.62,36.36
92918,MP,36.67,44.02
88190,MP,36.67,44.14
92236,MP,36.67,44.25
90483,MP,36.67,44.37
91182,MP,36.67,44.49
92060,MP,36.67,44.61
88343,MP,36.67,44.73
92178,MP,36.67,44.84
92588,MP,36.67,44.96
90203,MP,36.67,45.08
90480,MP,36.67,45.2
90195,MP,36.67,45.32
89011,MP,36.67,45.43
91179,MP,36.67,45.55
93012,MP,36.67,45.67
88470,MP,36.67,45.79
91244,MP,36.67,45.91
92605,MP,36.67,46.02
90340,MP,36.67,46.14
89424,MP,36.67,46.26
91021,MP,36.67,46.38
92976,MP,36.68,36.36
92562,MP,36.74,36.36
92466,MP,36.8,36.36
91194,MP,36.85,36.36
88919,MP,36.91,36.36
92655,MP,36.97,36.36
92168,MP,37.03,36.36
92160,MP,37.08,36.36
93104,MP,37.14,36.36
93086,MP,37.2,36.36
89896,MP,37.25,36.36
91486,MP,37.29,46.5
89091,MP,37.29,46.61
88187,MP,37.29,46.73
88120,MP,37.29,46.85
88625,MP,37.29,46.97
92702,MP,37.29,47.08
89451,MP,37.29,47.2
92476,MP,37.29,47.32
89830,MP,37.29,48.66
88581,MP,37.29,47.44
90588,MP,37.29,47.56
88285,MP,37.29,47.67
91025,MP,37.29,47.79
88281,MP,37.29,47.91
87916,MP,37.29,49.09
89218,MP,37.29,48.03
90387,MP,37.29,48.15
87579,MP,37.29,48.26
92245,MP,37.29,48.38
88768,MP,37.29,48.5
87641,MP,37.29,48.62
89477,MP,37.29,48.74
88079,MP,37.29,48.85
91164,MP,37.29,48.97
89273,MP,37.31,36.36
92940,MP,37.37,36.36
90525,MP,37.43,36.36
87875,MP,37.48,36.36
92748,MP,37.54,35.71
91063,MP,37.6,35.71
92743,MP,37.65,35.71
89017,MP,37.71,35.71
92527,MP,37.77,35.71
92523,MP,37.83,35.71
87799,MP,37.88,35.71
91023,MP,37.94,35.71
89020,MP,38.0,35.71
91806,MP,38.05,35.71
92254,MP,38.11,35.71
91717,MP,38.17,35.71
91087,MP,38.23,35.71
89406,MP,38.28,35.71
88078,MP,38.33,48.23
90664,MP,38.33,47.81
88454,MP,38.33,46.95
88106,MP,38.33,47.38
89952,MP,38.33,41.53
89401,MP,38.33,46.52
89263,MP,38.33,46.1
92857,MP,38.33,45.24
90199,MP,38.33,45.67
92256,MP,38.33,44.39
90207,MP,38.33,44.81
89920,MP,38.33,43.96
91242,MP,38.33,41.82
91471,MP,38.33,43.53
90338,MP,38.33,43.1
91009,MP,38.33,42.68
92965,MP,38.33,42.25
91144,MP,38.34,35.71
92874,MP,38.4,35.71
92261,MP,38.45,35.71
93006,MP,38.51,35.71
89064,MP,38.57,35.71
92088,MP,38.63,35.71
92007,MP,38.68,35.71
91465,MP,38.74,35.71
93063,MP,38.8,35.71
89303,MP,38.85,35.71
93035,MP,38.91,35.71
90670,MP,38.97,35.71
91010,MP,38.98,41.23
89460,MP,38.98,40.05
89458,MP,38.98,40.35
88820,MP,38.98,40.64
88132,MP,38.98,40.94
92206,MP,38.98,39.46
92158,MP,38.98,39.76
92470,MP,38.98,39.17
90208,MP,38.98,38.29
89196,MP,38.98,38.58
88452,MP,38.98,38.88
91645,MP,38.98,37.4
90332,MP,38.98,37.7
90187,MP,38.98,37.99
88071,MP,38.98,37.11
93089,MP,38.98,34.16
92237,MP,38.98,36.81
89985,MP,38.98,36.23
89474,MP,38.98,36.52
92257,MP,38.98,35.64
91196,MP,38.98,35.93
92691,MP,38.98,34.75
89340,MP,38.98,35.05
88075,MP,38.98,35.34
87634,MP,38.98,34.46
92907,MP,39.03,35.71
89974,MP,39.08,35.71
87700,MP,39.14,34.55
90590,MP,39.2,34.55
89749,MP,39.25,34.55
92871,MP,39.31,34.55
91996,MP,39.37,34.55
91339,MP,39.43,34.55
91016,MP,39.48,34.55
89145,MP,39.54,34.55
92270,MP,39.6,34.55
91020,MP,39.65,34.55
91722,MP,39.71,34.55
90697,MP,39.77,34.55
92835,MP,39.83,34.55
87842,MP,39.88,34.55
93118,MP,39.94,34.55
89331,MP,40.0,34.55
92271,MP,40.0,33.87
92169,MP,40.0,33.58
91425,MP,40.0,32.99
88115,MP,40.0,33.28
92698,MP,40.0,32.1
88570,MP,40.0,32.4
88324,MP,40.0,32.69
91759,MP,40.0,28.57
92174,MP,40.0,31.81
93090,MP,40.0,31.22
90566,MP,40.0,31.51
90064,MP,40.0,30.93
92872,MP,40.0,30.04
90248,MP,40.0,30.34
89897,MP,40.0,30.63
91195,MP,40.0,29.45
90048,MP,40.0,29.75
90256,MP,40.0,28.86
90056,MP,40.0,29.16
92993,MP,40.05,34.55
92255,MP,40.11,34.55
91992,MP,40.17,34.55
90891,MP,40.23,34.55
92239,MP,40.28,34.55
91481,MP,40.34,34.55
90863,MP,40.4,34.55
90802,MP,40.45,34.55
88400,MP,40.51,34.55
91470,MP,40.57,34.55
90667,MP,40.63,34.55
87991,MP,40.68,28.79
88164,MP,40.68,29.02
87963,MP,40.68,29.24
92323,MP,40.68,29.46
88433,MP,40.68,29.69
89016,MP,40.68,29.91
90053,MP,40.68,30.13
92840,MP,40.68,30.36
90484,MP,40.68,30.58
91735,MP,40.68,30.8
91614,MP,40.68,32.14
92790,MP,40.68,31.02
90089,MP,40.68,31.92
92064,MP,40.68,31.25
92530,MP,40.68,31.47
93116,MP,40.68,31.69
92689,MP,40.68,34.55
92156,MP,40.74,34.55
89325,MP,40.8,34.55
90673,MP,40.85,34.55
90820,MP,40.91,34.55
89469,MP,40.97,34.55
89453,MP,41.03,34.55
89445,MP,41.08,34.55
88350,MP,41.14,34.55
93152,MP,41.2,34.55
92419,MP,41.25,34.55
88327,MP,41.31,34.55
92409,MP,41.37,33.93
90601,MP,41.43,33.93
92394,MP,41.48,33.93
92557,MP,41.54,33.93
92277,MP,41.6,33.93
88606,MP,41.65,33.93
90500,MP,41.67,32.36
91621,MP,41.67,37.43
87562,MP,41.67,32.59
90302,MP,41.67,32.81
89457,MP,41.67,33.03
89007,MP,41.67,33.26
91649,MP,41.67,33.48
90084,MP,41.67,36.57
90014,MP,41.67,33.7
92059,MP,41.67,33.92
92555,MP,41.67,34.15
92794,MP,41.67,34.37
92078,MP,41.67,34.59
89437,MP,41.67,34.82
89321,MP,41.67,35.04
92086,MP,41.67,35.26
91763,MP,41.67,35.71
88977,MP,41.67,35.49
88125,MP,41.71,33.93
90012,MP,41.77,33.93
92988,MP,41.83,33.93
91358,MP,41.88,33.93
90950,MP,41.94,33.93
92657,MP,42.0,33.93
92305,MP,42.05,33.93
91937,MP,42.11,33.93
92091,MP,42.17,33.93
90751,MP,42.23,33.93
92074,MP,42.28,33.93
91941,MP,42.34,33.93
92014,MP,42.37,38.29
88403,MP,42.37,39.14
92738,MP,42.37,40.0
91430,MP,42.37,40.86
92082,MP,42.37,41.72
89783,MP,42.37,57.17
91180,MP,42.37,42.58
92154,MP,42.37,43.44
92202,MP,42.37,44.3
92307,MP,42.37,45.15
90329,MP,42.37,46.01
91594,MP,42.37,56.31
90274,MP,42.37,46.87
89838,MP,42.37,55.46
89063,MP,42.37,47.73
89144,MP,42.37,48.59
92490,MP,42.37,49.45
89023,MP,42.37,50.31
91442,MP,42.37,51.16
89834,MP,42.37,54.6
90550,MP,42.37,52.02
87626,MP,42.37,52.88
87630,MP,42.37,53.74
92675,MP,42.4,33.93
90934,MP,42.45,33.93
90656,MP,42.51,33.93
92127,MP,42.57,33.93
90420,MP,42.63,33.93
90645,MP,42.68,33.93
93094,MP,42.74,33.93
88153,MP,42.8,33.93
89259,MP,42.85,33.93
88744,MP,42.91,33.93
93224,MP,42.97,33.93
89895,MP,43.03,33.93
87696,MP,43.08,32.73
89772,MP,43.14,32.73
88671,MP,43.2,32.73
90067,MP,43.25,32.73
92278,MP,43.31,32.73
87570,MP,43.33,58.03
88610,MP,43.33,58.89
88320,MP,43.33,59.75
88723,MP,43.33,60.61
92479,MP,43.33,61.47
88584,MP,43.33,70.91
89408,MP,43.33,62.32
91647,MP,43.33,63.18
92584,MP,43.33,64.04
91017,MP,43.33,64.9
91700,MP,43.33,65.76
89015,MP,43.33,66.62
88758,MP,43.33,67.48
90246,MP,43.33,68.33
88111,MP,43.33,69.19
90997,MP,43.33,70.05
88158,MP,43.37,32.73
91420,MP,43.43,32.73
92859,MP,43.48,32.73
92524,MP,43.54,32.73
92235,MP,43.6,32.73
87656,MP,43.65,32.73
92528,MP,43.71,32.73
92866,MP,43.77,32.73
92033,MP,43.83,32.73
90748,MP,43.88,32.73
90657,MP,43.94,32.73
88162,MP,44.0,32.73
89189,MP,44.05,32.73
87567,MP,44.07,70.69
89391,MP,44.07,70.46
87975,MP,44.07,70.24
89454,MP,44.07,70.02
91641,MP,44.07,69.57
89012,MP,44.07,69.8
91183,MP,44.07,69.13
88472,MP,44.07,69.35
90545,MP,44.07,68.91
90130,MP,44.07,68.46
89398,MP,44.07,68.68
90464,MP,44.07,68.24
91694,MP,44.07,68.02
90395,MP,44.07,67.57
89150,MP,44.07,67.79
88761,MP,44.07,67.35
91147,MP,44.07,67.12
88830,MP,44.07,66.9
90744,MP,44.11,32.73
90047,MP,44.17,32.73
88565,MP,44.23,32.73
92639,MP,44.28,32.73
92243,MP,44.34,32.73
90654,MP,44.4,32.73
92121,MP,44.45,32.73
87766,MP,44.51,32.73
92839,MP,44.57,32.73
92468,MP,44.63,32.73
92114,MP,44.68,32.73
90764,MP,44.74,32.73
93003,MP,44.8,32.73
92164,MP,44.85,32.73
92124,MP,44.91,32.73
91477,MP,44.97,32.73
93124,MP,45.0,66.68
90581,MP,45.0,66.46
92837,MP,45.0,65.79
90354,MP,45.0,66.01
90294,MP,45.0,66.23
90076,MP,45.0,63.79
92161,MP,45.0,65.34
91861,MP,45.0,65.57
92525,MP,45.0,64.9
92326,MP,45.0,65.12
91625,MP,45.0,64.01
92867,MP,45.0,64.68
92860,MP,45.0,64.45
89066,MP,45.0,64.23
91145,MP,45.03,32.73
90760,MP,45.08,32.73
93082,MP,45.14,32.73
92455,MP,45.2,32.73
92438,MP,45.25,32.73
92110,MP,45.31,32.73
91494,MP,45.37,32.73
88529,MP,45.43,32.73
91851,MP,45.48,32.14
91123,MP,45.54,32.14
92301,MP,45.6,32.14
92297,MP,45.65,32.14
89147,MP,45.71,32.14
91716,MP,45.76,63.34
87971,MP,45.76,63.56
92701,MP,45.76,63.12
90081,MP,45.76,56.53
92134,MP,45.76,62.67
91006,MP,45.76,62.89
91233,MP,45.76,62.45
91701,MP,45.76,62.23
89302,MP,45.76,62.0
93137,MP,45.76,61.78
87747,MP,45.76,61.56
90142,MP,45.76,60.0
92792,MP,45.76,61.11
89432,MP,45.76,61.34
91018,MP,45.76,60.89
89547,MP,45.76,60.67
87739,MP,45.76,60.45
92065,MP,45.76,60.22
88670,MP,45.77,32.14
92505,MP,45.83,32.14
90719,MP,45.88,32.14
89188,MP,45.94,32.14
92085,MP,46.0,32.14
92083,MP,46.05,32.14
90356,MP,46.11,32.14
92080,MP,46.17,32.14
91845,MP,46.23,32.14
90604,MP,46.28,32.14
87655,MP,46.34,32.14
92686,MP,46.4,32.14
91427,MP,46.45,32.14
88173,MP,46.51,32.14
92258,MP,46.57,32.14
91165,MP,46.63,32.14
92485,MP,46.67,53.06
90503,MP,46.67,46.12
89588,MP,46.67,49.59
92832,MP,46.67,42.65
91237,MP,46.67,67.86
92799,MP,46.67,39.17
90144,MP,46.67,53.57
92165,MP,46.67,32.23
90254,MP,46.67,35.7
88608,MP,46.67,21.82
92789,MP,46.67,28.76
88279,MP,46.67,25.29
90632,MP,46.68,32.14
92855,MP,46.74,32.14
90583,MP,46.8,32.14
88117,MP,46.85,32.14
93170,MP,46.91,32.14
92943,MP,46.97,32.14
92929,MP,47.03,32.14
92848,MP,47.08,32.14
88096,MP,47.14,32.14
92032,MP,47.2,32.14
89241,MP,47.25,32.14
91500,MP,47.31,32.14
90519,MP,47.37,32.14
89062,MP,47.43,32.14
91723,MP,47.46,67.61
89590,MP,47.46,67.36
89187,MP,47.46,67.1
87959,MP,47.46,66.85
92268,MP,47.46,66.35
91783,MP,47.46,66.6
89576,MP,47.46,65.6
89412,MP,47.46,65.85
89383,MP,47.46,66.1
92821,MP,47.46,65.34
91253,MP,47.46,71.43
89967,MP,47.46,65.09
92829,MP,47.46,64.84
92492,MP,47.46,64.59
90150,MP,47.46,61.82
89402,MP,47.46,64.34
91240,MP,47.46,63.33
90363,MP,47.46,63.58
90128,MP,47.46,63.83
88008,MP,47.46,64.08
90375,MP,47.46,62.83
90367,MP,47.46,63.08
92241,MP,47.46,62.32
89511,MP,47.46,62.58
91472,MP,47.46,62.07
93149,MP,47.48,32.14
92508,MP,47.54,30.91
88089,MP,47.6,30.91
88150,MP,47.65,30.91
89310,MP,47.71,30.91
89304,MP,47.77,30.91
92856,MP,47.83,30.91
92842,MP,47.88,30.91
92306,MP,47.94,30.91
92875,MP,48.0,30.91
92050,MP,48.05,30.91
92683,MP,48.11,30.91
92247,MP,48.17,30.91
92008,MP,48.23,30.91
91174,MP,48.28,30.91
88094,MP,48.33,68.51
89667,MP,48.33,65.59
89156,MP,48.33,62.66
89785,MP,48.33,39.92
92068,MP,48.33,56.82
91734,MP,48.33,59.74
91756,MP,48.33,39.29
90140,MP,48.33,50.98
87826,MP,48.33,53.9
92876,MP,48.33,45.13
92531,MP,48.33,48.06
88283,MP,48.33,42.21
92350,MP,48.34,30.91
90867,MP,48.4,30.91
92644,MP,48.45,30.91
92488,MP,48.51,30.91
92128,MP,48.57,30.91
89320,MP,48.63,30.91
91012,MP,48.68,30.91
90693,MP,48.74,30.91
92643,MP,48.8,30.91
92335,MP,48.85,30.91
92439,MP,48.91,30.91
90931,MP,48.97,30.91
91530,MP,49.03,30.91
90895,MP,49.08,30.91
89060,MP,49.14,30.91
91065,MP,49.15,40.55
91809,MP,49.15,41.19
87979,MP,49.15,41.82
92166,MP,49.15,42.45
90282,MP,49.15,43.08
89930,MP,49.15,57.09
89008,MP,49.15,43.72
90353,MP,49.15,44.35
91720,MP,49.15,44.98
87587,MP,49.15,45.61
92272,MP,49.15,46.24
89775,MP,49.15,61.27
92800,MP,49.15,46.88
87904,MP,49.15,65.45
90276,MP,49.15,47.51
89348,MP,49.15,48.14
92496,MP,49.15,48.77
89146,MP,49.15,49.41
90134,MP,49.15,58.18
89132,MP,49.15,50.04
90336,MP,49.15,50.67
92797,MP,49.15,51.3
90136,MP,49.15,57.14
89152,MP,49.15,51.93
89369,MP,49.15,52.57
90391,MP,49.15,53.2
88016,MP,49.15,53.83
89562,MP,49.15,54.46
90138,MP,49.15,56.36
89555,MP,49.15,55.1
89600,MP,49.15,55.73
93064,MP,49.2,30.91
87824,MP,49.25,30.36
91855,MP,49.31,30.36
90352,MP,49.37,30.36
90977,MP,49.43,30.36
89574,MP,49.48,30.36
89673,MP,49.54,30.36
91810,MP,49.6,30.36
89114,MP,49.65,30.36
92650,MP,49.71,30.36
91419,MP,49.77,30.36
87639,MP,49.83,30.36
92501,MP,49.88,30.36
89410,MP,49.94,30.36
92135,MP,50.0,30.36
88680,MP,50.0,52.91
90229,MP,50.0,44.54
88074,MP,50.0,48.73
89947,MP,50.0,24.69
88605,MP,50.0,23.64
87805,MP,50.0,40.36
92076,MP,50.0,36.18
89170,MP,50.0,27.82
89026,MP,50.0,32.0
90735,MP,50.05,30.36
90046,MP,50.11,30.36
93117,MP,50.17,30.36
92995,MP,50.23,30.36
91011,MP,50.28,30.36
91007,MP,50.34,30.36
92483,MP,50.4,30.36
90066,MP,50.45,30.36
89461,MP,50.51,30.36
92975,MP,50.57,30.36
92265,MP,50.63,30.36
92167,MP,50.68,30.36
89349,MP,50.74,30.36
92349,MP,50.8,30.36
91824,MP,50.85,25.75
89628,MP,50.85,26.8
91122,MP,50.85,27.85
91650,MP,50.85,28.9
89934,MP,50.85,58.67
89668,MP,50.85,29.96
92300,MP,50.85,31.01
89933,MP,50.85,61.16
91446,MP,50.85,32.06
91712,MP,50.85,33.11
89963,MP,50.85,34.17
87900,MP,50.85,63.64
92786,MP,50.85,35.22
87912,MP,50.85,61.82
89136,MP,50.85,36.27
89767,MP,50.85,37.32
90244,MP,50.85,38.38
90146,MP,50.85,43.64
92583,MP,50.85,39.43
87751,MP,50.85,40.48
89559,MP,50.85,41.53
90383,MP,50.85,42.59
90805,MP,50.85,30.36
89334,MP,50.91,30.36
89455,MP,50.97,30.36
87560,MP,51.03,30.36
92623,MP,51.08,30.36
88165,MP,51.14,30.36
92487,MP,51.2,30.36
90858,MP,51.25,30.36
92932,MP,51.31,30.36
88908,MP,51.37,30.36
88572,MP,51.43,30.36
91169,MP,51.48,30.36
90617,MP,51.54,29.09
87804,MP,51.6,29.09
90621,MP,51.65,29.09
91644,MP,51.67,56.19
90237,MP,51.67,48.74
89318,MP,51.67,51.23
89158,MP,51.67,53.71
91576,MP,51.67,24.41
92696,MP,51.67,46.26
91593,MP,51.67,23.42
90052,MP,51.67,43.78
87645,MP,51.67,41.29
90080,MP,51.67,22.42
87813,MP,51.67,36.33
87606,MP,51.67,38.81
88985,MP,51.67,33.84
88762,MP,51.67,31.36
89599,MP,51.67,28.88
87697,MP,51.67,21.43
88287,MP,51.67,26.4
88989,MP,51.67,23.91
90663,MP,51.71,29.09
90355,MP,51.77,29.09
89142,MP,51.83,29.09
90573,MP,51.88,29.09
92316,MP,51.94,29.09
92319,MP,52.0,29.09
89350,MP,52.05,29.09
89177,MP,52.11,29.09
89769,MP,52.17,29.09
92964,MP,52.23,29.09
91699,MP,52.28,29.09
92251,MP,52.34,29.09
92070,MP,52.4,29.09
89352,MP,52.45,29.09
88819,MP,52.51,29.09
92697,MP,52.54,25.4
88720,MP,52.54,26.39
93122,MP,52.54,27.39
90567,MP,52.54,28.38
89949,MP,52.54,40.3
89948,MP,52.54,39.3
89805,MP,52.54,29.37
87883,MP,52.54,30.37
92845,MP,52.54,31.36
91606,MP,52.54,38.31
87759,MP,52.54,32.35
92304,MP,52.54,33.34
89852,MP,52.54,37.32
89544,MP,52.54,34.34
88693,MP,52.54,35.33
89551,MP,52.54,36.32
87778,MP,52.57,29.09
89923,MP,52.63,29.09
87640,MP,52.68,29.09
92576,MP,52.74,29.09
90959,MP,52.8,29.09
90903,MP,52.85,29.09
90486,MP,52.91,29.09
91488,MP,52.97,29.09
91166,MP,53.03,29.09
88189,MP,53.08,29.09
93065,MP,53.14,29.09
91656,MP,53.2,29.09
91141,MP,53.25,29.09
93110,MP,53.31,29.09
90345,MP,53.33,41.29
89635,MP,53.33,42.28
92761,MP,53.33,43.27
92475,MP,53.33,44.27
92463,MP,53.33,45.26
87988,MP,53.33,46.25
91581,MP,53.33,55.19
87962,MP,53.33,47.25
87637,MP,53.33,48.24
91693,MP,53.33,49.23
89778,MP,53.33,54.2
88070,MP,53.33,50.22
90284,MP,53.33,51.22
88814,MP,53.33,52.21
89619,MP,53.33,53.2
92428,MP,53.37,29.09
89433,MP,53.43,29.09
89666,MP,53.48,29.09
89653,MP,53.54,28.57
90727,MP,53.6,28.57
88333,MP,53.65,28.57
91066,MP,53.71,28.57
90005,MP,53.77,28.57
91736,MP,53.83,28.57
89094,MP,53.88,28.57
87631,MP,53.94,28.57
93088,MP,54.0,28.57
92467,MP,54.05,28.57
89024,MP,54.11,28.57
88837,MP,54.17,28.57
90958,MP,54.23,28.57
89179,MP,54.24,56.18
91844,MP,54.24,57.18
88484,MP,54.24,58.17
89808,MP,54.24,59.16
92751,MP,54.24,60.15
92833,MP,54.24,61.15
89782,MP,54.24,67.64
90358,MP,54.24,62.14
91553,MP,54.24,69.09
88689,MP,54.24,63.13
89143,MP,54.24,64.13
92280,MP,54.24,65.12
90006,MP,54.24,66.11
89954,MP,54.24,67.1
91402,MP,54.24,68.1
89922,MP,54.28,28.57
92095,MP,54.34,28.57
91453,MP,54.4,28.57
91187,MP,54.45,28.57
93031,MP,54.51,28.57
92827,MP,54.57,28.57
89192,MP,54.63,28.57
92465,MP,54.68,28.57
90882,MP,54.74,28.57
89195,MP,54.8,28.57
92246,MP,54.85,28.57
92113,MP,54.91,28.57
88922,MP,54.97,28.57
92489,MP,55.0,66.2
93115,MP,55.0,63.3
89305,MP,55.0,64.75
90359,MP,55.0,61.85
92491,MP,55.0,58.96
92279,MP,55.0,60.41
88645,MP,55.0,57.51
90233,MP,55.0,56.07
89543,MP,55.0,54.62
87625,MP,55.0,53.17
92561,MP,55.03,28.57
90930,MP,55.08,28.57
92234,MP,55.14,28.57
90634,MP,55.2,28.57
90640,MP,55.25,28.57
88935,MP,55.31,28.57
93155,MP,55.37,28.57
90894,MP,55.43,28.57
89324,MP,55.48,28.57
89613,MP,55.54,27.27
88799,MP,55.6,27.27
90055,MP,55.65,27.27
92132,MP,55.71,27.27
88776,MP,55.77,27.27
92266,MP,55.83,27.27
90887,MP,55.88,27.27
91300,MP,55.93,51.72
91933,MP,55.93,50.28
92464,MP,55.93,48.83
91128,MP,55.93,45.94
89980,MP,55.93,47.38
89779,MP,55.93,29.08
92861,MP,55.93,44.49
91117,MP,55.93,43.04
87591,MP,55.93,41.59
87755,MP,55.93,40.15
88603,MP,55.93,28.57
88468,MP,55.93,38.7
90379,MP,55.93,35.81
90238,MP,55.93,37.25
88740,MP,55.93,34.36
90371,MP,55.93,32.91
90563,MP,55.93,30.02
88083,MP,55.93,31.46
88923,MP,55.94,27.27
87761,MP,56.0,27.27
92462,MP,56.05,27.27
91008,MP,56.11,27.27
91004,MP,56.17,27.27
90911,MP,56.23,27.27
93221,MP,56.28,27.27
92699,MP,56.34,27.27
92687,MP,56.4,27.27
92328,MP,56.45,27.27
91279,MP,56.51,27.27
93071,MP,56.57,27.27
92676,MP,56.63,27.27
92495,MP,56.67,29.58
90609,MP,56.67,30.09
88668,MP,56.67,30.6
87705,MP,56.67,31.11
92275,MP,56.67,31.61
92473,MP,56.67,32.12
87586,MP,56.67,32.63
93136,MP,56.67,33.13
87594,MP,56.67,33.64
91711,MP,56.67,34.15
87598,MP,56.67,34.65
87602,MP,56.67,35.16
88015,MP,56.67,35.67
87629,MP,56.67,36.18
88829,MP,56.67,36.68
90370,MP,56.67,37.19
91428,MP,56.68,27.27
91287,MP,56.74,27.27
90776,MP,56.8,27.27
90650,MP,56.85,27.27
89260,MP,56.91,27.27
93078,MP,56.97,27.27
93052,MP,57.03,27.27
91501,MP,57.08,27.27
91484,MP,57.14,27.27
91284,MP,57.2,27.27
89449,MP,57.25,27.27
92933,MP,57.31,27.27
91432,MP,57.37,27.27
88430,MP,57.43,27.27
93232,MP,57.48,27.27
89649,MP,57.54,27.27
93021,MP,57.6,27.27
91325,MP,57.63,37.7
92873,MP,57.63,38.2
92826,MP,57.63,38.71
92868,MP,57.63,39.22
87599,MP,57.63,39.72
90597,MP,57.63,40.23
92276,MP,57.63,40.74
92858,MP,57.63,41.25
92742,MP,57.63,41.75
92480,MP,57.63,42.26
92864,MP,57.63,42.77
88982,MP,57.63,43.27
88095,MP,57.63,43.78
88012,MP,57.63,44.29
92196,MP,57.65,27.27
89665,MP,57.71,26.79
91019,MP,57.77,26.79
90731,MP,57.83,26.79
87627,MP,57.88,26.79
91709,MP,57.94,26.79
90357,MP,58.0,26.79
90684,MP,58.05,26.79
87865,MP,58.11,26.79
91330,MP,58.17,26.79
92159,MP,58.23,26.79
90789,MP,58.28,26.79
87701,MP,58.33,44.8
88835,MP,58.33,45.3
87558,MP,58.33,45.81
87590,MP,58.33,46.32
92849,MP,58.33,46.82
89382,MP,58.33,47.33
